loan_amnt,int_rate,issue_d,loan_status
15000.0,14.99,2014-10-01,0.0
20000.0,11.67,2014-10-01,0.0
30000.0,20.2,2014-10-01,0.0
9600.0,16.99,2014-10-01,0.0
15000.0,8.39,2014-10-01,0.0
18150.0,11.67,2014-10-01,0.0
13200.0,7.12,2014-10-01,0.0
16000.0,7.69,2014-10-01,0.0
35000.0,13.35,2014-10-01,0.0
9600.0,12.99,2014-10-01,0.0
20000.0,19.52,2014-10-01,0.0
8000.0,14.49,2014-10-01,0.0
10000.0,12.99,2014-10-01,0.0
18675.0,18.99,2014-10-01,0.0
16175.0,19.52,2014-10-01,0.0
35000.0,15.61,2014-10-01,0.0
14475.0,24.5,2014-10-01,0.0
24000.0,13.35,2014-10-01,0.0
14900.0,14.49,2014-10-01,0.0
25000.0,14.49,2014-10-01,0.0
5000.0,12.99,2014-10-01,0.0
24000.0,7.69,2014-10-01,0.0
10000.0,10.15,2014-10-01,0.0
27600.0,13.35,2014-10-01,0.0
15000.0,7.12,2014-10-01,0.0
20000.0,13.35,2014-10-01,0.0
22000.0,17.57,2014-10-01,0.0
17675.0,24.5,2014-10-01,0.0
20000.0,10.99,2014-10-01,0.0
10000.0,11.67,2014-10-01,0.0
15000.0,17.57,2014-10-01,0.0
24000.0,14.49,2014-10-01,0.0
30000.0,22.15,2014-10-01,0.0
12000.0,6.03,2014-10-01,0.0
12000.0,12.49,2014-10-01,0.0
24000.0,13.35,2014-10-01,0.0
17975.0,23.43,2014-10-01,0.0
27425.0,18.24,2014-10-01,0.0
10200.0,10.99,2014-10-01,0.0
19150.0,18.24,2014-10-01,0.0
18000.0,16.99,2014-10-01,0.0
10500.0,20.2,2014-10-01,0.0
15000.0,13.35,2014-10-01,0.0
12300.0,16.29,2014-10-01,0.0
8400.0,11.67,2014-10-01,0.0
9600.0,14.99,2014-10-01,0.0
10000.0,6.49,2014-10-01,0.0
15000.0,13.98,2014-10-01,0.0
25000.0,18.99,2014-10-01,0.0
16000.0,7.69,2014-10-01,0.0
26850.0,18.99,2014-10-01,0.0
12000.0,18.24,2014-10-01,0.0
34625.0,24.08,2014-10-01,0.0
25000.0,20.99,2014-10-01,0.0
8000.0,7.12,2014-10-01,0.0
15000.0,14.49,2014-10-01,0.0
14225.0,23.43,2014-10-01,0.0
16575.0,16.99,2014-10-01,0.0
24000.0,23.43,2014-10-01,0.0
5000.0,14.49,2014-10-01,0.0
24000.0,10.99,2014-10-01,0.0
15000.0,12.49,2014-10-01,0.0
16000.0,7.69,2014-10-01,0.0
20450.0,19.52,2014-10-01,0.0
8000.0,15.61,2014-10-01,0.0
7400.0,10.15,2014-10-01,0.0
17600.0,13.98,2014-10-01,0.0
15000.0,16.99,2014-10-01,0.0
11000.0,16.29,2014-10-01,0.0
20000.0,13.35,2014-10-01,0.0
25000.0,14.49,2014-10-01,0.0
11200.0,19.52,2014-10-01,0.0
25925.0,24.99,2014-10-01,0.0
14400.0,14.49,2014-10-01,0.0
12000.0,13.98,2014-10-01,0.0
26400.0,17.57,2014-10-01,0.0
23225.0,16.99,2014-10-01,0.0
21975.0,20.99,2014-10-01,0.0
10000.0,15.61,2014-10-01,0.0
6000.0,13.98,2014-10-01,0.0
25000.0,15.61,2014-10-01,0.0
28000.0,19.52,2014-10-01,0.0
13600.0,11.67,2014-10-01,0.0
29850.0,14.99,2014-10-01,0.0
6000.0,13.35,2014-10-01,0.0
2500.0,14.49,2014-10-01,0.0
5000.0,8.39,2014-10-01,0.0
20000.0,13.35,2014-10-01,0.0
13000.0,8.39,2014-10-01,0.0
10000.0,13.98,2014-10-01,0.0
35000.0,14.49,2014-10-01,0.0
13000.0,17.57,2014-10-01,0.0
20000.0,20.2,2014-10-01,0.0
18000.0,11.67,2014-10-01,0.0
23000.0,10.99,2014-10-01,0.0
13100.0,25.89,2014-10-01,0.0
19950.0,16.99,2014-10-01,0.0
18825.0,16.29,2014-10-01,0.0
21000.0,14.49,2014-10-01,0.0
5800.0,16.99,2014-10-01,0.0
8000.0,14.99,2014-10-01,0.0
19875.0,18.24,2014-10-01,0.0
8975.0,14.49,2014-10-01,0.0
16000.0,16.29,2014-10-01,0.0
5000.0,13.35,2014-10-01,0.0
21000.0,17.57,2014-10-01,0.0
5000.0,8.39,2014-10-01,0.0
19675.0,20.99,2014-10-01,0.0
10000.0,16.29,2014-10-01,0.0
33000.0,12.99,2014-10-01,0.0
3600.0,16.29,2014-10-01,0.0
4000.0,15.61,2014-10-01,0.0
15000.0,10.15,2014-10-01,0.0
10000.0,10.15,2014-10-01,0.0
25825.0,23.43,2014-10-01,0.0
10000.0,14.49,2014-10-01,0.0
15000.0,18.24,2014-10-01,0.0
8875.0,16.29,2014-10-01,0.0
17200.0,13.98,2014-10-01,0.0
24475.0,20.2,2014-10-01,0.0
35000.0,23.43,2014-10-01,0.0
15450.0,17.57,2014-10-01,0.0
10000.0,16.29,2014-10-01,0.0
20000.0,12.99,2014-10-01,0.0
27725.0,13.98,2014-10-01,0.0
12000.0,14.99,2014-10-01,0.0
6000.0,16.99,2014-10-01,0.0
16000.0,13.35,2014-10-01,0.0
24000.0,18.24,2014-10-01,0.0
6000.0,8.39,2014-10-01,0.0
15000.0,12.49,2014-10-01,0.0
11000.0,17.57,2014-10-01,0.0
18275.0,14.49,2014-10-01,0.0
24000.0,16.29,2014-10-01,0.0
16000.0,11.67,2014-10-01,0.0
23200.0,10.99,2014-10-01,0.0
11675.0,18.24,2014-10-01,0.0
11650.0,20.2,2014-10-01,0.0
12600.0,11.67,2014-10-01,0.0
10000.0,20.99,2014-10-01,0.0
18000.0,16.29,2014-10-01,0.0
20000.0,11.67,2014-10-01,0.0
9500.0,12.99,2014-10-01,0.0
18425.0,18.99,2014-10-01,0.0
24000.0,22.15,2014-10-01,0.0
3600.0,11.67,2014-10-01,0.0
4000.0,8.39,2014-10-01,0.0
6225.0,13.98,2014-10-01,0.0
20550.0,17.57,2014-10-01,0.0
10625.0,25.8,2014-10-01,0.0
14600.0,18.24,2014-10-01,0.0
17775.0,17.57,2014-10-01,0.0
11175.0,15.61,2014-10-01,0.0
3625.0,22.15,2014-10-01,0.0
14400.0,9.17,2014-10-01,0.0
7200.0,12.49,2014-10-01,0.0
2400.0,9.17,2014-10-01,0.0
10950.0,20.99,2014-10-01,0.0
24300.0,22.15,2014-10-01,0.0
17500.0,25.89,2014-10-01,0.0
12000.0,20.2,2014-10-01,0.0
6850.0,23.43,2014-10-01,0.0
9100.0,19.52,2014-10-01,0.0
20000.0,12.99,2014-10-01,0.0
3600.0,15.61,2014-10-01,0.0
22750.0,18.24,2014-10-01,0.0
10000.0,12.49,2014-10-01,0.0
12800.0,11.67,2014-10-01,0.0
18000.0,26.06,2014-10-01,0.0
10000.0,12.49,2014-10-01,0.0
12000.0,12.99,2014-10-01,0.0
14000.0,15.61,2014-10-01,0.0
7500.0,14.49,2014-10-01,0.0
10000.0,13.98,2014-10-01,0.0
1200.0,19.52,2014-10-01,0.0
22000.0,17.57,2014-10-01,0.0
25000.0,8.39,2014-10-01,0.0
6275.0,18.99,2014-10-01,0.0
10000.0,11.67,2014-10-01,0.0
6500.0,13.98,2014-10-01,0.0
15850.0,19.52,2014-10-01,0.0
15075.0,25.57,2014-10-01,0.0
10000.0,18.24,2014-10-01,0.0
15000.0,15.61,2014-10-01,0.0
30000.0,25.8,2014-10-01,0.0
15000.0,15.61,2014-10-01,0.0
28000.0,13.98,2014-10-01,0.0
18000.0,17.57,2014-10-01,0.0
3500.0,12.49,2014-10-01,0.0
24175.0,7.69,2014-10-01,0.0
28000.0,13.35,2014-10-01,0.0
8000.0,12.49,2014-10-01,0.0
12000.0,8.39,2014-10-01,0.0
10450.0,18.99,2014-10-01,0.0
15000.0,18.24,2014-10-01,0.0
9600.0,13.98,2014-10-01,0.0
20000.0,12.49,2014-10-01,0.0
6000.0,7.69,2014-10-01,0.0
10000.0,7.69,2014-10-01,0.0
16000.0,10.15,2014-10-01,0.0
25200.0,25.99,2014-10-01,0.0
5000.0,12.49,2014-10-01,0.0
24000.0,14.49,2014-10-01,0.0
8500.0,8.39,2014-10-01,0.0
16000.0,16.99,2014-10-01,0.0
4275.0,15.61,2014-10-01,0.0
19050.0,20.2,2014-10-01,0.0
22750.0,18.24,2014-10-01,0.0
6000.0,7.12,2014-10-01,0.0
24000.0,18.24,2014-10-01,0.0
10000.0,11.67,2014-10-01,0.0
16000.0,6.03,2014-10-01,0.0
17000.0,19.52,2014-10-01,0.0
12000.0,9.17,2014-10-01,0.0
10000.0,14.99,2014-10-01,0.0
9325.0,20.2,2014-10-01,0.0
10000.0,12.99,2014-10-01,0.0
16000.0,11.67,2014-10-01,0.0
11000.0,13.35,2014-10-01,0.0
19800.0,18.99,2014-10-01,0.0
28000.0,10.99,2014-10-01,0.0
13750.0,13.35,2014-10-01,0.0
30000.0,10.15,2014-10-01,0.0
13175.0,24.5,2014-10-01,0.0
9600.0,12.49,2014-10-01,0.0
4750.0,15.61,2014-10-01,0.0
15000.0,12.49,2014-10-01,0.0
8300.0,12.99,2014-10-01,0.0
16200.0,25.89,2014-10-01,0.0
13925.0,18.99,2014-10-01,0.0
6000.0,14.99,2014-10-01,0.0
21000.0,13.35,2014-10-01,0.0
10000.0,13.35,2014-10-01,0.0
8000.0,15.61,2014-10-01,0.0
5600.0,14.99,2014-10-01,0.0
2000.0,13.35,2014-10-01,0.0
12000.0,14.49,2014-10-01,0.0
24000.0,16.99,2014-10-01,0.0
7000.0,13.35,2014-10-01,0.0
22125.0,20.99,2014-10-01,0.0
25000.0,16.29,2014-10-01,0.0
13000.0,15.61,2014-10-01,0.0
7000.0,6.49,2014-10-01,0.0
19000.0,6.03,2014-10-01,0.0
5000.0,13.35,2014-10-01,0.0
11200.0,13.35,2014-10-01,0.0
20050.0,23.43,2014-10-01,0.0
9250.0,13.35,2014-10-01,0.0
3000.0,12.99,2014-10-01,0.0
9575.0,14.99,2014-10-01,0.0
2400.0,12.49,2014-10-01,0.0
14950.0,16.29,2014-10-01,0.0
20000.0,19.52,2014-10-01,0.0
15000.0,10.99,2014-10-01,0.0
3000.0,13.35,2014-10-01,0.0
10000.0,6.49,2014-10-01,0.0
15000.0,13.35,2014-10-01,0.0
11300.0,16.29,2014-10-01,0.0
15000.0,20.99,2014-10-01,0.0
15000.0,18.24,2014-10-01,0.0
8000.0,12.99,2014-10-01,0.0
10000.0,10.99,2014-10-01,0.0
19375.0,22.15,2014-10-01,0.0
20000.0,14.49,2014-10-01,0.0
5000.0,12.99,2014-10-01,0.0
15000.0,12.49,2014-10-01,0.0
15000.0,17.57,2014-10-01,0.0
19750.0,16.29,2014-10-01,0.0
10000.0,10.99,2014-10-01,0.0
16000.0,14.49,2014-10-01,0.0
4000.0,16.29,2014-10-01,0.0
10000.0,13.98,2014-10-01,0.0
18000.0,17.57,2014-10-01,0.0
10000.0,12.99,2014-10-01,0.0
22400.0,12.49,2014-10-01,0.0
10000.0,19.52,2014-10-01,0.0
30000.0,18.24,2014-10-01,0.0
10000.0,13.35,2014-10-01,0.0
18625.0,24.08,2014-10-01,0.0
10250.0,20.99,2014-10-01,0.0
25925.0,10.99,2014-10-01,0.0
28000.0,12.49,2014-10-01,0.0
17350.0,12.99,2014-10-01,0.0
8000.0,13.35,2014-10-01,0.0
33575.0,19.52,2014-10-01,0.0
15000.0,22.15,2014-10-01,0.0
15000.0,22.15,2014-10-01,0.0
10000.0,15.61,2014-10-01,0.0
25450.0,18.24,2014-10-01,0.0
21000.0,15.61,2014-10-01,0.0
13775.0,20.99,2014-10-01,0.0
3500.0,14.49,2014-10-01,0.0
13750.0,23.43,2014-10-01,0.0
28000.0,18.99,2014-10-01,0.0
7200.0,9.17,2014-10-01,0.0
8500.0,14.49,2014-10-01,0.0
18825.0,17.57,2014-10-01,0.0
20125.0,15.61,2014-10-01,0.0
8000.0,11.67,2014-10-01,0.0
18000.0,16.29,2014-10-01,0.0
35000.0,15.61,2014-10-01,0.0
16900.0,25.8,2014-10-01,0.0
10000.0,11.67,2014-10-01,0.0
9000.0,12.99,2014-10-01,0.0
4450.0,15.61,2014-10-01,0.0
18000.0,16.99,2014-10-01,0.0
10800.0,14.99,2014-10-01,0.0
16000.0,13.98,2014-10-01,0.0
13550.0,15.61,2014-10-01,0.0
25000.0,19.52,2014-10-01,0.0
15000.0,14.99,2014-10-01,0.0
10000.0,10.15,2014-10-01,0.0
15600.0,12.99,2014-10-01,0.0
6000.0,14.49,2014-10-01,0.0
14900.0,13.98,2014-10-01,0.0
7700.0,16.29,2014-10-01,0.0
32750.0,25.89,2014-10-01,0.0
11650.0,16.99,2014-10-01,0.0
15000.0,13.35,2014-10-01,0.0
29000.0,20.2,2014-10-01,0.0
21000.0,19.52,2014-10-01,0.0
10450.0,24.5,2014-10-01,0.0
15125.0,20.2,2014-10-01,0.0
30000.0,25.8,2014-10-01,0.0
16475.0,18.24,2014-10-01,0.0
17625.0,17.57,2014-10-01,0.0
15000.0,10.15,2014-10-01,0.0
15000.0,10.99,2014-10-01,0.0
16525.0,16.29,2014-10-01,0.0
12725.0,20.2,2014-10-01,0.0
2500.0,12.49,2014-10-01,0.0
6000.0,14.99,2014-10-01,0.0
19000.0,14.49,2014-10-01,0.0
8875.0,16.29,2014-10-01,0.0
24000.0,19.52,2014-10-01,0.0
13625.0,14.99,2014-10-01,0.0
10500.0,14.99,2014-10-01,0.0
20950.0,25.83,2014-10-01,0.0
4950.0,13.98,2014-10-01,0.0
22000.0,17.57,2014-10-01,0.0
7675.0,14.99,2014-10-01,0.0
4450.0,19.52,2014-10-01,0.0
16200.0,16.29,2014-10-01,0.0
26925.0,19.52,2014-10-01,0.0
34100.0,18.99,2014-10-01,0.0
18825.0,15.61,2014-10-01,0.0
5225.0,16.29,2014-10-01,0.0
5000.0,6.49,2014-10-01,0.0
13150.0,13.98,2014-10-01,0.0
17000.0,14.99,2014-10-01,0.0
14675.0,24.5,2014-10-01,0.0
10000.0,14.49,2014-10-01,0.0
8275.0,17.57,2014-10-01,0.0
5000.0,13.35,2014-10-01,0.0
20000.0,16.29,2014-10-01,0.0
14150.0,18.99,2014-10-01,0.0
12000.0,10.15,2014-10-01,0.0
10000.0,6.03,2014-10-01,0.0
10000.0,10.15,2014-10-01,0.0
16000.0,14.49,2014-10-01,0.0
14400.0,19.52,2014-10-01,0.0
18475.0,6.03,2014-10-01,0.0
21075.0,12.49,2014-10-01,0.0
35000.0,23.43,2014-10-01,0.0
21600.0,14.99,2014-10-01,0.0
24000.0,15.61,2014-10-01,0.0
35000.0,18.24,2014-10-01,0.0
1000.0,13.35,2014-10-01,0.0
14075.0,19.52,2014-10-01,0.0
12000.0,15.61,2014-10-01,0.0
4000.0,14.99,2014-10-01,0.0
19000.0,14.49,2014-10-01,0.0
20000.0,15.61,2014-10-01,0.0
12000.0,13.98,2014-10-01,0.0
15750.0,17.57,2014-10-01,0.0
24800.0,16.99,2014-10-01,0.0
15000.0,13.35,2014-10-01,0.0
16000.0,14.99,2014-10-01,0.0
10000.0,12.99,2014-10-01,0.0
16000.0,12.99,2014-10-01,0.0
5000.0,7.69,2014-10-01,0.0
4000.0,16.29,2014-10-01,0.0
35000.0,18.24,2014-10-01,0.0
10800.0,15.61,2014-10-01,0.0
2000.0,16.29,2014-10-01,0.0
16800.0,24.08,2014-10-01,0.0
18675.0,10.99,2014-10-01,0.0
10000.0,15.61,2014-10-01,0.0
14000.0,14.49,2014-10-01,0.0
22050.0,19.52,2014-10-01,0.0
10000.0,8.39,2014-10-01,0.0
8000.0,16.99,2014-10-01,0.0
34350.0,26.06,2014-10-01,0.0
18000.0,12.99,2014-10-01,0.0
6075.0,20.2,2014-10-01,0.0
14400.0,18.99,2014-10-01,0.0
15775.0,20.99,2014-10-01,0.0
13875.0,24.08,2014-10-01,0.0
10000.0,13.98,2014-10-01,0.0
5000.0,10.99,2014-10-01,0.0
16000.0,14.49,2014-10-01,0.0
20000.0,10.15,2014-10-01,0.0
10000.0,18.24,2014-10-01,0.0
13750.0,13.35,2014-10-01,0.0
13625.0,16.29,2014-10-01,0.0
6000.0,13.35,2014-10-01,0.0
25000.0,18.99,2014-10-01,0.0
15000.0,19.52,2014-10-01,0.0
20000.0,13.98,2014-10-01,0.0
30000.0,15.61,2014-10-01,0.0
15000.0,16.99,2014-10-01,0.0
8725.0,20.99,2014-10-01,0.0
20000.0,14.49,2014-10-01,0.0
9600.0,9.17,2014-10-01,0.0
20000.0,19.52,2014-10-01,0.0
15000.0,17.57,2014-10-01,0.0
18000.0,14.49,2014-10-01,0.0
5500.0,13.98,2014-10-01,0.0
28100.0,19.52,2014-10-01,0.0
5000.0,13.98,2014-10-01,0.0
11000.0,20.99,2014-10-01,0.0
11875.0,10.99,2014-10-01,0.0
8875.0,17.57,2014-10-01,0.0
12000.0,18.24,2014-10-01,0.0
10300.0,24.08,2014-10-01,0.0
15000.0,14.99,2014-10-01,0.0
18900.0,16.29,2014-10-01,0.0
10500.0,12.49,2014-10-01,0.0
25000.0,14.99,2014-10-01,0.0
22075.0,24.99,2014-10-01,0.0
16000.0,19.52,2014-10-01,0.0
12000.0,13.35,2014-10-01,0.0
14575.0,16.99,2014-10-01,0.0
17225.0,25.8,2014-10-01,0.0
3000.0,16.99,2014-10-01,0.0
15000.0,13.98,2014-10-01,0.0
10000.0,12.49,2014-10-01,0.0
6000.0,12.49,2014-10-01,0.0
34875.0,20.2,2014-10-01,0.0
31000.0,14.49,2014-10-01,0.0
25000.0,24.99,2014-10-01,0.0
11200.0,15.61,2014-10-01,0.0
6000.0,16.99,2014-10-01,0.0
8000.0,13.35,2014-10-01,0.0
20000.0,16.29,2014-10-01,0.0
20000.0,19.52,2014-10-01,0.0
11000.0,11.67,2014-10-01,0.0
20075.0,20.2,2014-10-01,0.0
27000.0,19.52,2014-10-01,0.0
11500.0,25.8,2014-10-01,0.0
35000.0,17.57,2014-10-01,0.0
9900.0,12.49,2014-10-01,0.0
12625.0,16.99,2014-10-01,0.0
10000.0,17.57,2014-10-01,0.0
8000.0,9.17,2014-10-01,0.0
8125.0,14.49,2014-10-01,0.0
12000.0,12.99,2014-10-01,0.0
28500.0,17.57,2014-10-01,0.0
25000.0,8.39,2014-10-01,0.0
28000.0,10.15,2014-10-01,0.0
11400.0,13.98,2014-10-01,0.0
35000.0,10.15,2014-10-01,0.0
19700.0,15.61,2014-10-01,0.0
24000.0,7.69,2014-10-01,0.0
24000.0,13.98,2014-10-01,0.0
24000.0,15.61,2014-10-01,0.0
15000.0,7.69,2014-10-01,0.0
5000.0,12.99,2014-10-01,0.0
35000.0,16.99,2014-10-01,0.0
32225.0,16.99,2014-10-01,0.0
12000.0,13.98,2014-10-01,0.0
24925.0,20.99,2014-10-01,0.0
10800.0,19.52,2014-10-01,0.0
15000.0,18.99,2014-10-01,0.0
7325.0,16.29,2014-10-01,0.0
21025.0,18.99,2014-10-01,0.0
20000.0,22.15,2014-10-01,0.0
19500.0,10.99,2014-10-01,0.0
7150.0,14.99,2014-10-01,0.0
33575.0,18.99,2014-10-01,0.0
24000.0,10.15,2014-10-01,0.0
25200.0,20.99,2014-10-01,0.0
5000.0,13.35,2014-10-01,0.0
12000.0,14.49,2014-10-01,0.0
4675.0,16.29,2014-10-01,0.0
10000.0,13.98,2014-10-01,0.0
16000.0,12.99,2014-10-01,0.0
11000.0,24.5,2014-10-01,0.0
30225.0,23.43,2014-10-01,0.0
22600.0,19.52,2014-10-01,0.0
9600.0,13.35,2014-10-01,0.0
14400.0,20.2,2014-10-01,0.0
32400.0,14.99,2014-10-01,0.0
7000.0,7.69,2014-10-01,0.0
14000.0,17.57,2014-10-01,0.0
27200.0,17.57,2014-10-01,0.0
16000.0,12.49,2014-10-01,0.0
35000.0,15.61,2014-10-01,0.0
20000.0,16.29,2014-10-01,0.0
5875.0,15.61,2014-10-01,0.0
35000.0,20.2,2014-10-01,0.0
10000.0,12.99,2014-10-01,0.0
26400.0,18.99,2014-10-01,0.0
14000.0,18.99,2014-10-01,0.0
12000.0,10.99,2014-10-01,0.0
20625.0,24.99,2014-10-01,0.0
17550.0,10.99,2014-10-01,0.0
18000.0,18.99,2014-10-01,0.0
21175.0,18.24,2014-10-01,0.0
10000.0,12.99,2014-10-01,0.0
16000.0,14.49,2014-10-01,0.0
14000.0,11.67,2014-10-01,0.0
5600.0,8.39,2014-10-01,0.0
25000.0,20.99,2014-10-01,0.0
2000.0,15.61,2014-10-01,0.0
12800.0,16.29,2014-10-01,0.0
8000.0,12.99,2014-10-01,0.0
12000.0,9.17,2014-10-01,0.0
5725.0,16.29,2014-10-01,0.0
15000.0,16.29,2014-10-01,0.0
6000.0,13.98,2014-10-01,0.0
23000.0,12.99,2014-10-01,0.0
8000.0,13.35,2014-10-01,0.0
10725.0,17.57,2014-10-01,0.0
21000.0,12.49,2014-10-01,0.0
4450.0,20.2,2014-10-01,0.0
15000.0,10.99,2014-10-01,0.0
12000.0,14.99,2014-10-01,0.0
8500.0,11.67,2014-10-01,0.0
23400.0,10.15,2014-10-01,0.0
7000.0,13.98,2014-10-01,0.0
20000.0,16.99,2014-10-01,0.0
30375.0,19.52,2014-10-01,0.0
15600.0,8.39,2014-10-01,0.0
10000.0,12.49,2014-10-01,0.0
12000.0,6.49,2014-10-01,0.0
12000.0,18.99,2014-10-01,0.0
7100.0,16.29,2014-10-01,0.0
20000.0,14.49,2014-10-01,0.0
30000.0,14.49,2014-10-01,0.0
18000.0,18.99,2014-10-01,0.0
15000.0,16.99,2014-10-01,0.0
12000.0,12.99,2014-10-01,0.0
10725.0,19.52,2014-10-01,0.0
15000.0,13.35,2014-10-01,0.0
12925.0,22.15,2014-10-01,0.0
16600.0,14.99,2014-10-01,0.0
15000.0,15.61,2014-10-01,0.0
24650.0,16.29,2014-10-01,0.0
16000.0,15.61,2014-10-01,0.0
13650.0,14.49,2014-10-01,0.0
8000.0,14.49,2014-10-01,0.0
10000.0,18.99,2014-10-01,0.0
10000.0,16.29,2014-10-01,0.0
11500.0,13.98,2014-10-01,0.0
3600.0,10.15,2014-10-01,0.0
21950.0,19.52,2014-10-01,0.0
8000.0,9.17,2014-10-01,0.0
10000.0,10.99,2014-10-01,0.0
7750.0,20.99,2014-10-01,0.0
21250.0,18.99,2014-10-01,0.0
31100.0,25.57,2014-10-01,0.0
20000.0,14.49,2014-10-01,0.0
15000.0,12.49,2014-10-01,0.0
12375.0,19.52,2014-10-01,0.0
8100.0,15.61,2014-10-01,0.0
10000.0,13.35,2014-10-01,0.0
33600.0,25.83,2014-10-01,0.0
5000.0,13.35,2014-10-01,0.0
16000.0,15.61,2014-10-01,0.0
24000.0,11.67,2014-10-01,0.0
21000.0,13.98,2014-10-01,0.0
25000.0,14.49,2014-10-01,0.0
28000.0,14.49,2014-10-01,0.0
11375.0,22.15,2014-10-01,0.0
3500.0,7.69,2014-10-01,0.0
18900.0,20.99,2014-10-01,0.0
30000.0,14.49,2014-10-01,0.0
6600.0,16.29,2014-10-01,0.0
10000.0,18.99,2014-10-01,0.0
30000.0,18.99,2014-10-01,0.0
20000.0,12.99,2014-10-01,0.0
4375.0,14.99,2014-10-01,0.0
25000.0,14.99,2014-10-01,0.0
3125.0,18.99,2014-10-01,0.0
12000.0,16.29,2014-10-01,0.0
12000.0,14.49,2014-10-01,0.0
30000.0,11.67,2014-10-01,0.0
12000.0,11.67,2014-10-01,0.0
7550.0,24.08,2014-10-01,0.0
20000.0,12.49,2014-10-01,0.0
24000.0,22.15,2014-10-01,0.0
10000.0,13.98,2014-10-01,0.0
6000.0,10.15,2014-10-01,0.0
35000.0,16.99,2014-10-01,0.0
2500.0,15.61,2014-10-01,0.0
15000.0,13.35,2014-10-01,0.0
18000.0,10.15,2014-10-01,0.0
13600.0,9.17,2014-10-01,0.0
16450.0,18.99,2014-10-01,0.0
20000.0,13.98,2014-10-01,0.0
20000.0,9.17,2014-10-01,0.0
12000.0,17.57,2014-10-01,0.0
28500.0,10.15,2014-10-01,0.0
24000.0,10.99,2014-10-01,0.0
12000.0,10.99,2014-10-01,0.0
17775.0,18.99,2014-10-01,0.0
15400.0,20.99,2014-10-01,0.0
15000.0,10.99,2014-10-01,0.0
12000.0,10.99,2014-10-01,0.0
12000.0,15.61,2014-10-01,0.0
4200.0,10.15,2014-10-01,0.0
15000.0,14.49,2014-10-01,0.0
16000.0,12.49,2014-10-01,0.0
8500.0,13.35,2014-10-01,0.0
25200.0,22.15,2014-10-01,0.0
22000.0,6.03,2014-10-01,0.0
20300.0,17.57,2014-10-01,0.0
12000.0,14.49,2014-10-01,0.0
35000.0,16.99,2014-10-01,0.0
12000.0,14.49,2014-10-01,0.0
35000.0,24.99,2014-10-01,0.0
3000.0,14.99,2014-10-01,0.0
35000.0,12.99,2014-10-01,0.0
14000.0,20.2,2014-10-01,0.0
12600.0,15.61,2014-10-01,0.0
20000.0,9.17,2014-10-01,0.0
15000.0,13.98,2014-10-01,0.0
17050.0,14.49,2014-10-01,0.0
25725.0,24.08,2014-10-01,0.0
19125.0,16.99,2014-10-01,0.0
22400.0,13.35,2014-10-01,0.0
9600.0,14.99,2014-10-01,0.0
9600.0,11.67,2014-10-01,0.0
20000.0,22.15,2014-10-01,0.0
10000.0,13.35,2014-10-01,0.0
10100.0,13.98,2014-10-01,0.0
15750.0,24.99,2014-10-01,0.0
20000.0,16.99,2014-10-01,0.0
20000.0,17.57,2014-10-01,0.0
15750.0,24.5,2014-10-01,0.0
20000.0,14.49,2014-10-01,0.0
15000.0,13.35,2014-10-01,0.0
26375.0,20.2,2014-10-01,0.0
20600.0,19.52,2014-10-01,0.0
10000.0,14.49,2014-10-01,0.0
23925.0,24.99,2014-10-01,0.0
35000.0,18.24,2014-10-01,0.0
6000.0,7.69,2014-10-01,0.0
15925.0,13.35,2014-10-01,0.0
20000.0,8.39,2014-10-01,0.0
11075.0,20.2,2014-10-01,0.0
16000.0,6.03,2014-10-01,0.0
12000.0,14.49,2014-10-01,0.0
15000.0,16.29,2014-10-01,0.0
21125.0,16.99,2014-10-01,0.0
28000.0,14.49,2014-10-01,0.0
25000.0,7.12,2014-10-01,0.0
10000.0,14.99,2014-10-01,0.0
4525.0,20.99,2014-10-01,0.0
25175.0,20.99,2014-10-01,0.0
24000.0,20.99,2014-10-01,0.0
10000.0,17.57,2014-10-01,0.0
16000.0,13.98,2014-10-01,0.0
20000.0,15.61,2014-10-01,0.0
10000.0,8.39,2014-10-01,0.0
15000.0,17.57,2014-10-01,0.0
19200.0,19.52,2014-10-01,0.0
15000.0,10.99,2014-10-01,0.0
20000.0,11.67,2014-10-01,0.0
24000.0,19.52,2014-10-01,0.0
18000.0,23.43,2014-10-01,0.0
16000.0,14.49,2014-10-01,0.0
15000.0,18.24,2014-10-01,0.0
21850.0,24.99,2014-10-01,0.0
14000.0,24.08,2014-10-01,0.0
12000.0,14.49,2014-10-01,0.0
4000.0,15.61,2014-10-01,0.0
14400.0,10.15,2014-10-01,0.0
12000.0,6.03,2014-10-01,0.0
26000.0,17.57,2014-10-01,0.0
13175.0,24.08,2014-10-01,0.0
5950.0,18.24,2014-10-01,0.0
13000.0,13.98,2014-10-01,0.0
8000.0,13.98,2014-10-01,0.0
10000.0,13.35,2014-10-01,0.0
16075.0,9.17,2014-10-01,0.0
25000.0,16.29,2014-10-01,0.0
5500.0,10.15,2014-10-01,0.0
19525.0,24.08,2014-10-01,0.0
7000.0,7.69,2014-10-01,0.0
12000.0,15.61,2014-10-01,0.0
7200.0,16.29,2014-10-01,0.0
15000.0,14.49,2014-10-01,0.0
20000.0,23.43,2014-10-01,0.0
10000.0,13.35,2014-10-01,0.0
3500.0,12.99,2014-10-01,0.0
9600.0,16.99,2014-10-01,0.0
